problems_solved,easy_solved,medium_solved,hard_solved,arrays_count,strings_count,graphs_count,dp_count,trees_count,contest_rating,contest_count,acceptance_rate,current_streak,room_participations,room_wins,placement_score
336,171,77,88,76,83,26,11,57,1016,76,33.185056758169246,323,9,4,23
1174,516,362,296,304,143,37,92,121,1124,45,84.77589805022248,102,12,5,57
999,524,250,225,189,210,113,142,77,1009,40,83.97023726316878,331,46,20,54
224,85,74,65,27,27,25,12,19,1426,12,58.83935705938467,110,5,0,28
444,227,129,88,94,100,56,42,24,1677,5,41.45918934373164,272,36,7,44
961,512,201,248,147,182,60,129,61,1741,85,40.06181490854016,20,15,3,59
732,364,218,150,129,176,8,71,101,1196,96,33.13766927060605,204,5,3,34
1351,576,402,373,139,310,62,82,243,1433,32,63.65224252580817,96,28,18,81
41,24,9,8,7,4,3,6,4,1176,3,56.30301026336764,309,24,3,23
679,425,168,86,177,81,72,24,97,1406,77,52.89714809950026,300,22,2,33
294,147,83,64,61,55,18,24,50,1209,49,58.88673376257591,136,10,0,23
1338,637,377,324,136,237,113,162,138,1232,47,78.00691097175095,54,28,1,69
438,194,163,81,84,54,36,4,64,1003,98,33.88952582219055,49,20,15,32
295,116,99,80,46,35,9,31,30,498,26,59.92490971343081,19,25,16,30
1177,478,444,255,230,217,114,55,172,1285,5,68.55592922407484,363,40,0,53
1457,607,510,340,263,156,104,49,120,1501,57,83.38788489193772,256,36,0,73
1052,611,270,171,301,243,129,50,206,1461,62,70.68306844067162,204,10,5,56
27,10,12,5,2,5,2,3,1,0,0,60.14629987670948,341,37,9,10
778,382,224,172,184,169,19,104,97,723,27,72.17227970285377,191,23,1,38
599,343,121,135,161,61,46,23,55,1376,28,84.83820250099626,290,16,5,43
1404,881,348,175,409,150,152,37,196,1052,95,78.880389586315,123,8,0,61
1208,700,347,161,163,220,26,73,138,1264,27,34.90029550862938,125,7,2,41
1019,586,290,143,210,253,123,94,97,1049,90,61.615537270684776,192,29,5,50
203,73,80,50,22,30,8,26,17,933,73,73.25607856410434,237,6,1,13
511,241,145,125,102,77,41,74,39,1751,81,66.95315154067958,247,36,8,37
997,507,306,184,124,119,141,114,166,1537,67,52.93323245409633,308,48,11,51
1146,514,396,236,306,230,103,107,95,1392,40,47.73444058765959,224,22,0,54
123,46,45,32,15,24,8,3,20,1666,54,64.48527140273421,188,8,3,30
1255,515,427,313,254,144,13,25,154,1405,31,52.6802799198765,260,18,7,58
956,596,231,129,195,162,27,89,58,1286,68,51.55986426387159,221,43,22,53
840,466,257,117,247,168,76,71,62,1897,21,76.02080046522998,106,7,0,53
1297,600,402,295,299,225,102,166,238,1916,56,47.3610482751908,88,47,37,80
934,616,181,137,147,187,56,51,131,1097,21,65.4708165373714,89,45,4,49
64,35,16,13,9,14,8,0,4,1481,65,78.03883909071166,56,13,8,20
809,330,343,136,101,164,45,56,125,1443,40,64.19745526782609,7,27,4,49
787,391,228,168,197,151,67,114,136,1658,42,57.10330547735974,360,34,11,53
1491,675,488,328,355,340,133,180,148,1082,33,31.941648728853146,157,6,1,68
171,68,70,33,37,40,14,2,22,1782,1,67.48649049060688,126,5,1,36
1413,571,608,234,152,223,108,187,132,1122,58,84.86393150056492,4,29,11,74
96,45,33,18,24,12,5,7,5,1359,35,74.463680431845,236,36,6,22
64,32,16,16,14,14,8,3,7,1059,7,64.89564024949155,332,15,6,16
1211,622,428,161,354,159,88,70,197,1239,32,55.80294761277577,311,42,8,55
1424,664,478,282,309,340,119,132,169,1089,32,42.337830841358624,35,0,0,69
1382,712,306,364,222,142,140,116,153,1113,67,68.06600593521156,112,41,7,72
1041,531,270,240,183,247,20,106,109,1631,17,39.75160546316322,154,16,9,58
842,382,300,160,113,158,100,76,100,1386,63,78.78766478473935,31,6,2,48
322,180,83,59,78,69,26,9,31,1998,60,49.46937229873322,117,34,1,32
768,460,179,129,185,122,78,35,108,1334,82,51.988802519896865,321,4,0,30
452,216,135,101,63,112,53,57,26,1164,9,41.88228854337604,3,26,19,40
337,155,119,63,44,45,44,34,57,1242,49,56.49142932727205,266,29,19,36
1087,619,293,175,125,151,70,79,82,1353,93,67.42499695837503,361,43,4,67
770,353,204,213,217,82,95,27,111,1493,21,46.65285436311429,303,41,1,49
1272,551,500,221,186,306,58,14,149,1279,38,68.60106770164731,229,34,4,64
1262,819,293,150,213,212,129,67,209,1013,64,64.1320217710294,200,15,7,55
588,231,227,130,91,118,14,10,102,1680,29,50.48135506053954,297,5,2,41
1084,419,415,250,198,220,13,84,87,1765,4,47.20423161746297,321,15,4,62
1016,491,352,173,246,234,23,127,154,1272,25,77.37311440890363,302,7,1,56
1297,724,275,298,355,259,70,64,101,1845,62,30.656425497366175,331,19,3,63
1451,720,421,310,198,267,20,186,99,1248,45,69.37481415742396,11,30,10,72
105,47,37,21,24,21,10,11,19,1712,30,52.948962609973336,25,19,0,33
1121,458,427,236,191,238,60,30,83,1115,40,69.47304747440036,206,8,0,55
1111,526,288,297,328,142,125,111,93,2112,11,57.913216284093,108,29,18,78
1321,556,597,168,211,153,21,41,91,872,16,34.61233505529499,162,12,5,57
1153,638,374,141,116,128,46,117,138,1069,17,84.01287921769955,12,25,15,58
823,425,202,196,167,128,55,24,154,2059,65,34.73250477811324,126,1,0,55
500,266,150,84,65,87,31,32,44,886,87,38.713916643615136,245,40,26,23
461,213,181,67,50,88,13,41,60,1325,91,53.11844042816415,311,44,32,37
174,96,48,30,41,42,25,2,19,1241,38,81.95428616507522,255,45,19,29
191,75,70,46,47,28,9,6,19,1409,73,46.11897301161339,170,23,1,26
478,167,193,118,91,102,53,26,64,1476,32,61.2764177325095,208,12,1,43
919,436,283,200,216,165,37,68,122,1328,87,58.67900489898096,249,15,2,46
744,356,276,112,154,98,98,96,77,1622,74,48.1581136701086,338,17,2,41
832,421,253,158,187,159,53,30,147,1823,7,68.29828386441343,339,15,11,53
953,500,322,131,209,233,129,55,55,1225,90,57.5804281888266,58,1,0,42
16,8,5,3,3,1,0,1,1,863,25,61.80576452821306,267,0,0,12
339,139,118,82,47,59,3,17,67,1197,75,41.55854817061227,156,9,5,21
784,365,259,160,120,84,64,76,127,1489,34,80.96019833225392,4,24,14,60
160,74,59,27,30,23,13,7,27,1448,56,36.081407796160505,42,13,3,24
1118,706,223,189,211,215,29,132,156,1664,78,67.96480764590515,65,16,0,54
156,90,31,35,39,35,6,12,17,1958,20,78.72428608214848,133,17,0,28
1414,618,484,312,245,296,169,31,204,1463,36,34.62113582840466,212,6,1,64
924,578,221,125,122,156,13,90,59,1278,93,31.581361302961167,98,20,0,49
1318,636,371,311,198,311,103,118,215,1181,4,48.32345598365997,270,28,2,56
709,360,194,155,101,103,59,40,92,1344,16,73.44713632970426,145,26,5,44
91,50,23,18,22,19,9,1,17,1655,89,69.45515846271117,48,48,6,28
523,277,135,111,101,89,7,19,76,1218,97,75.21863969968071,174,3,0,30
824,354,284,186,199,193,75,55,59,1578,96,51.86241997710833,1,11,2,46
718,355,265,98,131,157,7,27,87,1074,81,84.65674600828586,292,21,12,36
755,277,330,148,209,177,35,68,44,1394,24,50.13583577611686,5,39,13,48
1032,469,292,271,306,136,82,113,166,935,60,74.2960760749091,242,33,17,61
1419,636,527,256,332,284,195,184,177,1229,93,49.294353212482925,41,25,18,78
716,334,246,136,195,150,19,72,75,1843,36,42.01440742660752,306,27,0,44
480,214,213,53,96,101,16,51,93,1478,83,48.51679901839731,15,18,13,39
1152,613,314,225,330,202,119,109,220,1360,65,40.59727704655697,203,30,6,63
405,265,84,56,107,41,25,59,78,1481,12,37.10108336174538,215,13,2,33
270,104,103,63,80,37,26,12,22,1554,39,50.01801490609966,72,22,11,32
814,370,221,223,182,120,121,38,129,1497,41,38.07368020159403,66,16,4,47
943,431,351,161,241,214,139,26,180,1468,83,57.62808298444794,80,22,1,48
1289,489,530,270,268,291,76,100,174,1100,69,31.947672440500178,29,16,9,68
914,505,232,177,138,105,73,21,75,956,74,53.72302669764558,26,7,1,41
1259,513,528,218,215,305,172,60,217,1618,24,82.6903036772012,87,37,27,73
1086,627,306,153,302,138,24,84,197,1007,41,49.73647016332505,63,9,7,60
949,469,239,241,105,153,69,136,147,1509,9,37.57027329568912,294,29,4,53
863,408,315,140,188,114,54,125,81,1702,94,46.785820170020614,328,6,3,50
1397,664,498,235,243,319,71,159,109,1090,42,73.52028523332766,143,1,0,65
1313,550,437,326,232,278,195,84,188,1203,67,47.25125027387112,55,46,35,66
602,277,212,113,166,92,67,78,73,1353,88,51.09227653217113,266,21,9,39
723,356,207,160,195,146,46,95,108,1133,27,73.38325840888407,256,4,0,41
1191,601,366,224,261,152,150,163,79,1129,23,44.330827178683904,299,2,0,55
641,325,195,121,99,100,50,63,45,1240,98,56.30598742187534,34,8,5,47
68,32,16,20,13,10,8,2,7,1168,40,33.47426124817537,83,4,0,13
137,66,47,24,24,18,6,3,12,1545,60,39.573882027011045,178,19,8,21
745,316,265,164,127,172,30,102,106,1423,4,41.51960198750078,263,28,4,45
730,272,265,193,88,147,32,12,76,966,96,55.49698779953752,70,5,0,36
1148,489,448,211,239,163,98,59,175,1918,10,75.153920895418,36,3,0,63
1242,625,332,285,199,169,63,97,205,1310,7,49.4980588490121,100,35,1,57
535,257,162,116,124,54,16,6,41,1379,20,50.92682668378757,132,20,5,34
530,194,218,118,86,80,79,72,99,1242,95,46.55528958618416,203,16,11,34
561,287,152,122,104,100,76,28,94,1396,63,47.6270080102542,276,14,6,42
246,114,83,49,27,34,24,3,35,1128,4,52.192742020679994,4,26,11,28
1314,578,543,193,392,269,177,195,244,993,33,79.46718061064438,22,38,18,68
1392,695,488,209,280,225,196,74,125,1300,8,31.340687184842796,184,18,7,64
1234,647,358,229,129,181,129,163,139,1830,37,64.35219313408271,326,42,10,68
1311,600,424,287,273,315,108,96,82,1568,42,78.82255977628057,64,2,1,68
1268,770,302,196,347,176,169,130,150,1765,95,52.93280492879552,146,27,10,57
503,186,237,80,128,80,45,22,63,1227,9,65.8002485043606,257,46,27,43
13,7,2,4,3,2,0,1,1,1155,11,62.21430188379949,24,21,15,15
675,358,160,157,86,91,41,31,40,1245,98,48.62473225287468,337,48,0,38
451,185,172,94,104,59,32,64,24,1554,17,37.55798157644174,125,5,1,37
38,21,10,7,9,5,5,0,4,1706,86,42.07894718054365,158,30,14,34
1142,416,421,305,244,262,116,55,89,1317,11,33.159482375464464,316,4,1,64
619,247,260,112,172,133,82,83,101,978,30,72.0600099425615,43,12,8,31
814,363,292,159,126,164,94,62,122,1692,10,59.30439310594643,264,48,36,55
84,37,28,19,12,14,4,7,8,1732,97,73.20984654875633,148,33,3,26
847,402,262,183,232,149,93,85,48,1553,26,45.960816365273715,181,49,11,51
1179,480,514,185,265,165,44,23,91,1828,20,74.25696766759356,358,9,1,53
137,77,39,21,13,15,9,1,21,825,73,47.006241113999295,198,39,15,23
51,26,13,12,8,7,6,7,10,1122,12,36.673367273297224,140,39,11,20
1389,645,405,339,377,242,132,66,137,1406,44,59.35959007331802,211,49,14,68
50,26,14,10,5,5,6,3,8,1082,46,81.99125570146265,140,43,18,21
943,482,248,213,94,106,43,99,169,1675,24,52.79167269676123,307,27,10,56
43,18,14,11,6,5,4,1,2,1047,76,58.346375963703466,283,20,7,23
1050,580,295,175,296,162,40,118,196,1803,63,54.820917653447154,356,36,3,59
1186,512,433,241,332,188,102,87,142,1145,69,55.158914083040756,88,35,15,58
1007,637,183,187,205,118,71,130,195,1819,98,41.78954140360478,173,27,1,53
1411,599,483,329,297,188,124,69,184,1152,27,53.23653039467328,175,12,5,70
597,266,197,134,99,83,17,23,50,691,19,57.32955337034004,364,35,17,36
351,174,129,48,52,38,21,44,68,1442,83,70.96721595955495,235,0,0,27
36,19,8,9,9,5,3,2,3,1604,40,37.69075076018133,224,42,4,17
1320,717,402,201,160,146,116,89,240,1088,3,61.43876548229839,359,8,5,64
655,370,179,106,129,134,56,79,49,1875,83,66.42062179954294,53,48,29,57
740,469,168,103,167,116,60,73,111,1810,68,51.05359609943666,154,19,14,50
177,75,65,37,21,26,25,12,19,1346,85,60.2040405039147,334,42,14,32
619,324,195,100,126,73,87,27,121,1495,23,69.09081283720968,92,41,10,36
277,93,109,75,59,37,16,32,21,1404,16,55.580566613877124,94,16,3,21
830,369,349,112,206,111,49,29,92,1596,4,48.334300638036,314,2,0,42
464,215,179,70,68,114,40,64,67,1655,56,75.35867723615016,17,31,8,45
915,483,196,236,145,206,21,28,179,903,25,84.38492846641611,151,34,3,45
1434,726,435,273,306,146,75,175,137,1903,99,41.914955403704425,316,5,3,70
931,460,277,194,276,179,39,64,101,1756,71,78.9167111055536,124,5,1,69
990,394,369,227,142,137,40,35,118,1086,72,59.99858752642408,299,24,10,53
711,400,164,147,211,82,70,47,62,1835,16,54.63577943515688,174,27,1,46
643,305,193,145,156,132,41,26,110,1973,55,79.12397276120967,220,38,8,48
139,60,44,35,36,16,4,4,8,885,7,80.06863762613929,36,0,0,24
1029,497,299,233,121,171,138,44,160,1606,63,44.996121659700236,328,39,27,64
1396,759,393,244,223,271,184,183,181,1675,68,49.71047493534286,157,15,2,71
828,398,271,159,92,151,108,20,71,1509,9,76.8558332911438,142,19,12,47
702,417,142,143,122,173,45,102,86,1751,49,56.99534916301742,231,23,5,50
1325,679,262,384,392,288,23,14,231,1459,54,45.84157818711749,302,14,2,58
1404,822,367,215,169,303,35,143,164,1548,13,82.9196758250382,46,9,0,60
803,369,288,146,170,123,39,104,54,829,90,41.93709456937844,204,11,2,39
38,17,9,12,3,3,1,5,2,1202,26,63.56854660429538,270,36,2,22
158,79,58,21,38,33,20,4,26,1779,4,53.53540311122646,181,34,9,32
1329,584,460,285,185,332,196,143,132,1191,78,54.821585241835066,196,26,1,82
20,10,5,5,2,3,2,0,3,1383,27,35.82934944565038,297,12,0,20
685,263,258,164,114,169,76,40,97,1061,4,44.142606795937574,118,29,8,40
1146,598,313,235,291,138,105,128,132,1200,85,39.184840109062854,61,2,0,52
196,107,59,30,23,28,23,11,26,1501,11,71.2293678489676,280,34,9,28
816,333,352,131,119,102,116,43,96,1358,7,68.37594194547717,11,47,0,47
753,311,269,173,76,128,70,19,139,854,58,73.675717031936,264,11,1,50
1260,689,395,176,370,276,39,24,149,1173,64,68.45945838882051,124,49,36,55
1343,804,376,163,293,202,44,35,88,1818,98,37.07907242672776,345,28,12,57
107,48,35,24,26,25,9,14,14,1720,59,83.82255891334057,292,29,19,41
64,32,15,17,14,11,3,0,9,1409,79,40.368424246786695,136,21,0,24
632,257,228,147,81,107,86,67,104,1500,54,49.27473176724149,196,16,0,41
673,307,226,140,147,146,64,79,127,1206,93,68.878249427263,182,26,16,55
767,302,248,217,96,88,80,68,89,1815,42,37.7246910521574,301,21,6,43
415,192,123,100,74,89,4,46,42,1321,40,39.377841274876445,94,48,14,33
78,32,28,18,16,10,6,7,9,1030,9,78.21163292557233,235,48,9,22
1345,539,502,304,284,191,94,99,248,889,97,48.26082225211469,100,6,0,64
1322,451,598,273,163,251,143,84,260,877,74,66.60713350166051,6,45,29,65
760,453,139,168,81,178,48,107,148,1162,83,77.23116705056479,124,10,0,42
1181,567,298,316,306,220,173,172,99,1894,6,83.5260400945503,208,15,5,74
1277,594,335,348,313,252,132,129,159,2202,20,41.56571299679482,202,35,10,75
967,443,252,272,112,209,99,36,85,1720,74,36.7610461911297,164,21,4,67
374,158,113,103,46,51,51,27,39,877,86,70.74053202025684,315,39,23,42
491,243,145,103,136,110,73,39,26,1065,43,40.35110039974484,291,36,25,31
210,105,68,37,53,34,7,24,15,1067,94,61.91046114797816,0,2,0,23
163,77,49,37,48,20,20,16,17,1314,81,59.295484201207145,128,34,2,15
1483,829,377,277,223,226,48,121,155,1147,87,60.79578151313182,205,48,14,63
82,41,20,21,16,11,6,8,7,1586,85,65.73860621862701,296,37,13,26
722,375,167,180,106,96,17,9,61,1314,36,76.79906418114135,40,41,1,39
305,158,76,71,68,43,29,36,49,1662,43,44.949994532879586,362,40,15,29
1050,462,344,244,129,133,79,41,98,1578,64,60.53838359350346,345,37,28,61
1250,752,305,193,156,250,122,127,194,1793,5,48.51767642643378,92,23,7,57
70,31,24,15,8,13,7,1,7,1181,37,47.53037239234682,103,33,23,24
948,422,290,236,226,187,91,24,161,1686,92,31.12307525166647,364,34,23,58
51,21,18,12,10,7,2,0,3,1173,42,62.96713436462277,240,10,3,10
34,19,8,7,7,7,4,4,2,1383,56,83.4878057885198,259,14,7,26
1072,546,271,255,295,128,93,101,162,1149,74,71.86909809120017,169,13,2,51
140,89,30,21,34,25,11,8,26,1506,79,43.353649630330125,257,44,4,24
1262,610,441,211,242,178,187,151,90,1797,69,69.3868651444242,249,16,0,65
117,70,26,21,34,20,5,11,7,1751,64,46.3518003931794,302,20,1,31
181,91,59,31,34,26,15,17,34,1507,54,71.45071433218676,29,27,13,31
1468,782,475,211,179,320,154,114,99,1357,34,77.02128004256319,81,42,29,76
111,56,34,21,33,25,3,1,9,1394,23,48.388119958111766,285,37,28,19
875,376,289,210,91,184,52,40,165,1858,37,30.120273787310335,354,21,8,52
533,271,140,122,111,67,65,13,90,1147,2,46.775960918161786,256,33,3,38
284,155,96,33,45,40,12,29,28,1539,50,41.32210080773125,313,0,0,41
1077,412,418,247,216,256,85,48,208,1737,60,64.02380196122424,322,22,17,69
826,347,305,174,174,136,81,60,111,1397,39,45.95400859184757,22,31,20,58
966,448,351,167,142,232,100,57,58,1678,53,31.982546397194877,231,3,1,55
1050,412,363,275,221,166,117,31,163,2065,65,59.22340184350932,304,40,7,61
339,185,90,64,85,82,44,48,44,1372,59,78.10771212550682,252,42,17,36
21,12,4,5,3,5,1,2,2,1323,14,54.82364578961175,62,5,3,28
1351,753,313,285,238,268,147,29,269,1466,85,50.696360894049825,303,15,6,64
225,104,67,54,34,22,25,28,16,1547,45,39.81839630038678,43,9,7,35
348,211,82,55,91,55,18,27,51,1799,54,51.30602426891039,50,34,2,31
670,379,190,101,164,158,97,79,79,1777,3,48.20054310323468,189,23,18,47
1114,566,397,151,305,259,146,34,101,1498,23,84.72076344022923,239,9,4,51
383,170,125,88,51,49,19,10,58,809,82,31.675822779208865,206,11,4,33
985,505,287,193,112,157,102,132,147,965,93,43.13666075489478,40,32,9,45
719,292,252,175,89,162,79,97,128,1690,85,33.77459459644748,154,26,0,47
1233,648,291,294,163,230,86,92,224,1211,39,77.15800713460841,97,24,14,62
475,262,100,113,98,107,62,62,63,1712,26,52.95201707838538,56,9,1,39
1122,483,425,214,330,251,119,116,110,1647,78,73.79483650095946,169,24,6,59
1301,653,317,331,223,307,132,46,168,1344,51,68.06847520293681,267,31,13,62
498,318,115,65,145,58,20,27,51,1152,36,81.04173695509827,337,41,1,29
56,26,14,16,6,6,3,1,5,0,0,31.307033296008413,59,25,0,9
1321,717,300,304,376,148,93,156,175,1460,75,41.403965867579444,63,3,0,66
787,401,222,164,107,189,88,116,117,985,8,68.61180358300108,259,8,4,41
1049,528,280,241,296,179,101,90,145,1678,82,62.18730823157937,362,26,3,73
720,348,234,138,80,78,15,73,139,1610,17,68.20631374567378,189,8,3,43
410,152,179,79,118,60,21,46,38,1456,38,61.651384850201964,60,43,6,29
990,527,307,156,138,151,75,40,104,1457,74,61.95616674159135,243,25,5,46
1119,588,288,243,179,247,126,63,168,1826,74,81.29157148452245,176,10,0,66
259,144,59,56,51,54,29,17,36,1180,29,80.67107278671372,158,37,10,26
400,226,117,57,70,81,31,37,20,1293,19,32.08981709003421,41,31,3,33
344,164,133,47,80,35,9,44,33,1418,14,52.75176918788991,19,29,12,23
638,321,234,83,188,150,32,29,56,1226,63,58.08138419679977,111,38,25,45
146,63,53,30,32,19,6,11,25,1361,24,49.68474624381461,211,8,5,20
892,484,215,193,217,173,106,102,160,927,48,32.725713083789344,95,10,7,51
697,334,224,139,81,76,24,15,64,1285,66,55.97640841781461,19,22,2,34
836,395,275,166,188,93,62,68,54,1363,25,83.66330091502765,15,16,6,53
736,377,255,104,140,74,76,22,59,1175,44,33.97162043114053,56,31,2,43
603,274,195,134,167,111,87,51,46,1788,91,74.91731346089381,274,10,2,43
1256,595,358,303,223,244,188,147,107,1531,5,40.76089129620933,222,21,3,66
999,475,317,207,235,107,143,43,85,1367,31,61.723721893909115,12,49,0,51
381,187,121,73,55,54,42,49,46,1220,74,51.286688713326186,246,31,23,38
944,524,195,225,143,214,108,53,92,938,76,49.19545405576065,19,8,5,51
1004,485,316,203,175,115,116,36,134,1195,16,77.87274820527227,362,16,6,42
411,231,107,73,66,54,53,30,41,1419,45,83.54111136239736,331,24,6,38
1476,945,325,206,222,241,211,195,254,1378,52,51.26669156863397,238,15,4,67
624,287,228,109,68,141,45,12,120,1175,99,65.22438550081878,34,45,7,38
1306,516,493,297,349,180,89,72,144,1901,93,60.60275622109803,168,32,24,81
1192,643,273,276,134,297,88,120,68,1728,3,34.230688102279245,331,1,0,63
1185,493,416,276,328,181,121,71,101,1268,77,32.2638490411367,279,42,2,54
1004,551,284,169,125,158,119,19,65,1575,27,72.5372710752958,200,38,17,57
629,284,195,150,71,74,82,35,63,1788,70,51.69938400340422,324,41,24,59
197,74,72,51,41,39,14,24,28,1504,15,46.916577920942856,158,11,8,30
1131,428,444,259,226,154,68,164,144,1350,77,84.20705214534996,313,42,20,62
140,60,53,27,27,27,20,2,12,856,38,34.68764990309674,97,33,4,13
814,424,218,172,174,108,34,73,134,1379,90,44.79844034956866,315,24,7,47
1204,512,426,266,189,190,49,29,83,1172,29,77.12409199156622,364,13,3,54
945,569,270,106,219,215,104,99,79,1221,78,52.824931687866126,10,8,0,41
995,446,320,229,199,209,34,11,150,1303,56,62.13359042784082,72,29,9,53
192,90,66,36,32,23,12,2,15,1333,55,32.66101958667079,213,11,7,29
992,429,393,170,263,189,50,117,150,1286,38,80.61605471722794,39,9,2,51
373,216,95,62,91,72,12,7,73,999,41,37.53052983467045,207,23,15,21
48,27,13,8,8,5,4,2,8,875,17,41.73513529037706,73,33,19,15
506,314,95,97,136,85,31,72,37,1647,74,38.623791856018954,33,11,6,38
1382,705,508,169,392,192,103,204,176,1909,21,57.362530191158584,61,25,7,75
991,592,263,136,205,168,37,32,112,1431,3,74.92696294007251,78,31,1,52
930,499,271,160,132,201,109,82,184,1071,2,44.68075515495156,172,34,24,48
1430,636,415,379,404,176,77,126,278,1696,60,37.827624268940994,94,12,6,74
731,325,250,156,100,86,42,53,50,2021,23,52.54568985789065,4,18,1,41
1194,649,379,166,130,167,54,166,222,1764,77,83.991029575742,306,12,0,62
25,12,8,5,4,6,1,2,1,1803,51,30.608194335314895,352,21,10,19
502,177,184,141,123,106,37,58,49,1049,66,57.71988740828289,57,47,15,32
1459,525,546,388,415,150,122,69,150,1230,30,66.81524693341495,122,22,3,79
1141,638,298,205,259,182,165,80,106,1762,52,74.36964152870488,92,0,0,57
903,464,208,231,262,125,123,70,160,1037,60,71.04049557422576,2,7,2,56
